session_examen;academie;code_region;libelle_region;tranche_age;serie;inscrits;presents;admis;admis_sans_mention;admis_ab;admis_b;admis_tb;inscrits_filles;presents_filles;admis_filles;admis_sans_mention_filles;admis_ab_filles;admis_b_filles;admis_tb_filles
2011;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE COLLEGE;384;319;186;134;48;2;2;169;143;90;64;23;1;2
2011;TOULOUSE;76;Occitanie;16 ans;SERIE COLLEGE;5262;4989;3129;2293;719;100;17;2366;2249;1448;1035;350;52;11
2011;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE COLLEGE;31065;30965;28797;7250;10360;7846;3341;16319;16271;15315;3500;5325;4377;2113
2011;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE COLLEGE;20694;20579;18564;5901;6018;4556;2089;10733;10678;9880;2863;3200;2522;1295
2011;REIMS;44;Grand-Est;17 ans ou plus;SERIE COLLEGE;314;258;105;91;10;4;0;151;124;57;49;6;2;0
2011;ROUEN;28;Normandie;15 ans ou moins;SERIE COLLEGE;16363;16243;14355;5163;4382;3125;1685;8579;8526;7690;2561;2344;1761;1024
2011;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE COLLEGE;5080;5063;4587;1504;1484;1089;510;2684;2678;2474;723;830;620;301
2011;GUADELOUPE;01;Guadeloupe;15 ans ou moins;SERIE COLLEGE;4764;4711;4114;1768;1325;750;271;2653;2625;2392;971;774;461;186
2011;GUYANE;03;Guyane;16 ans;SERIE COLLEGE;1143;1070;686;562;102;19;3;555;523;370;295;60;13;2
2011;PARIS;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;99;94;69;32;19;16;2;47;44;34;15;9;8;2
2011;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;1157;953;549;387;139;22;1;506;420;255;185;57;12;1
2011;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;309;298;282;147;107;28;0;124;120;114;45;52;17;0
2011;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;783;711;527;354;142;31;0;288;257;200;129;62;9;0
2011;MONTPELLIER;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;1272;1089;860;584;228;46;2;512;433;354;235;97;22;0
2011;MONTPELLIER;76;Occitanie;15 ans ou moins;SERIE PROFESSIONNELLE;514;483;429;248;138;41;2;221;211;193;99;70;24;0
2011;RENNES;53;Bretagne;16 ans;SERIE PROFESSIONNELLE;1121;1063;842;503;274;61;4;471;449;364;209;128;24;3
2011;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;1528;1062;667;436;197;32;2;634;461;271;189;72;10;0
2011;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;97;92;75;40;25;9;1;35;33;28;18;8;2;0
2011;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;629;435;184;134;45;5;0;303;220;103;80;21;2;0
2011;REIMS;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;56;47;41;24;16;1;0;16;14;12;6;5;1;0
2011;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;352;248;155;128;21;6;0;212;158;100;83;16;1;0
2011;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;243;172;69;53;14;2;0;123;89;38;28;10;0;0
2011;MARTINIQUE;02;Martinique;16 ans;SERIE PROFESSIONNELLE;164;150;88;61;27;0;0;76;70;43;32;11;0;0
2011;GUYANE;03;Guyane;17 ans ou plus;SERIE PROFESSIONNELLE;62;50;21;20;1;0;0;24;19;11;11;0;0;0
2011;PARIS;11;Île-de-France;17 ans ou plus;SERIE TECHNOLOGIQUE;42;42;16;11;5;0;0;23;23;12;9;3;0;0
2011;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE TECHNOLOGIQUE;767;723;556;348;172;34;2;260;247;194;120;65;8;1
2011;CAEN;28;Normandie;16 ans;SERIE TECHNOLOGIQUE;1351;1292;938;579;298;58;3;496;473;368;219;120;28;1
2011;CAEN;28;Normandie;17 ans ou plus;SERIE TECHNOLOGIQUE;225;197;137;92;38;6;1;85;76;52;37;10;4;1
2011;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE TECHNOLOGIQUE;95;95;88;51;26;10;1;29;29;28;14;6;7;1
2011;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE TECHNOLOGIQUE;436;423;353;171;148;32;2;143;140;119;62;44;12;1
2011;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE TECHNOLOGIQUE;157;137;102;62;34;6;0;78;72;56;34;19;3;0
2011;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE TECHNOLOGIQUE;378;368;313;150;128;34;1;131;128;112;55;48;9;0
2011;GRENOBLE;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE TECHNOLOGIQUE;269;226;159;101;49;9;0;105;97;71;48;20;3;0
2011;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE TECHNOLOGIQUE;356;348;323;172;103;46;2;135;134;126;60;40;26;0
2011;NANCY-METZ;44;Grand-Est;16 ans;SERIE TECHNOLOGIQUE;1371;1308;1026;638;311;73;4;518;489;390;236;118;33;3
2011;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE TECHNOLOGIQUE;282;228;131;91;25;13;2;124;104;56;41;10;5;0
2011;REIMS;44;Grand-Est;15 ans ou moins;SERIE TECHNOLOGIQUE;399;388;351;196;118;34;3;143;139;133;69;46;17;1
2011;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE TECHNOLOGIQUE;133;130;110;52;43;15;0;42;41;36;17;17;2;0
2011;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE TECHNOLOGIQUE;260;215;139;106;26;7;0;131;106;67;51;13;3;0
2011;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE TECHNOLOGIQUE;47;43;22;21;1;0;0;20;18;11;10;1;0;0
2011;GUYANE;03;Guyane;15 ans ou moins;SERIE TECHNOLOGIQUE;34;32;27;17;8;2;0;19;18;17;10;5;2;0
2012;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE COLLEGE;2342;2279;1462;1049;361;44;8;1136;1108;750;511;204;29;6
2012;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE COLLEGE;26271;26117;24369;6202;8246;6737;3184;13600;13519;12857;2876;4174;3799;2008
2012;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE COLLEGE;6955;6739;4366;3165;1033;141;27;3185;3101;2149;1517;529;84;19
2012;LILLE;32;Hauts-de-France;16 ans;SERIE COLLEGE;9605;9054;5939;4358;1293;266;22;4527;4268;2890;2064;673;146;7
2012;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE COLLEGE;529;417;199;148;46;4;1;248;188;89;68;17;3;1
2012;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE COLLEGE;19593;19525;17470;4271;5598;4804;2797;10040;10006;9156;1947;2800;2647;1762
2012;RENNES;53;Bretagne;17 ans ou plus;SERIE COLLEGE;426;388;241;160;69;12;0;180;166;104;67;31;6;0
2012;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE COLLEGE;17776;17695;16148;4499;5215;4176;2258;9167;9131;8516;2097;2668;2312;1439
2012;MARTINIQUE;02;Martinique;16 ans;SERIE COLLEGE;1179;1143;564;475;77;12;0;491;478;265;217;41;7;0
2012;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE COLLEGE;3691;3678;3305;1347;1043;634;281;2073;2065;1898;714;598;399;187
2012;GUADELOUPE;01;Guadeloupe;16 ans;SERIE COLLEGE;1321;1284;665;563;87;10;5;558;545;302;241;51;8;2
2012;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE COLLEGE;155;145;60;53;6;1;0;69;63;28;24;3;1;0
2012;GUYANE;03;Guyane;15 ans ou moins;SERIE COLLEGE;1851;1837;1624;681;499;328;116;1076;1066;964;391;296;197;80
2012;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE COLLEGE;1703;1693;1461;688;413;240;120;960;955;864;374;257;160;73
2012;MAYOTTE;06;Mayotte;17 ans ou plus;SERIE COLLEGE;1504;1449;779;623;127;27;2;750;733;424;343;70;11;0
2012;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;118;116;88;55;31;1;1;57;56;39;25;13;1;0
2012;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;27;27;23;7;11;5;0;8;8;7;3;2;2;0
2012;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;361;351;320;147;135;37;1;146;139;126;57;52;17;0
2012;LYON;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;1133;1093;933;542;331;55;5;419;403;350;190;138;21;1
2012;NANCY-METZ;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;324;292;128;101;20;7;0;134;121;55;44;8;3;0
2012;STRASBOURG;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;563;469;330;195;113;22;0;196;161;116;59;48;9;0
2012;NANTES;52;Pays-de-la-Loire;16 ans;SERIE PROFESSIONNELLE;2663;2486;1818;975;713;128;2;1016;943;714;378;289;47;0
2012;REIMS;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;580;510;385;248;112;24;1;236;210;154;96;49;9;0
2012;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;504;480;408;236;137;34;1;180;171;141;77;48;16;0
2012;CORSE;94;Corse;16 ans;SERIE PROFESSIONNELLE;113;95;82;40;34;7;1;53;45;39;19;18;2;0
2012;MARTINIQUE;02;Martinique;16 ans;SERIE PROFESSIONNELLE;219;190;123;89;29;5;0;78;69;49;34;14;1;0
2012;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE TECHNOLOGIQUE;317;311;269;120;118;28;3;96;95;84;40;32;11;1
2012;BORDEAUX;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE TECHNOLOGIQUE;204;179;133;91;35;7;0;109;100;70;46;21;3;0
2012;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE TECHNOLOGIQUE;985;964;741;436;264;40;1;450;440;357;200;135;22;0
2012;LYON;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE TECHNOLOGIQUE;816;802;677;410;226;41;0;337;330;290;175;99;16;0
2012;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE TECHNOLOGIQUE;834;801;618;433;171;14;0;317;302;245;154;85;6;0
2012;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE TECHNOLOGIQUE;64;48;28;20;5;3;0;13;12;12;9;2;1;0
2012;TOULOUSE;76;Occitanie;15 ans ou moins;SERIE TECHNOLOGIQUE;387;383;332;165;141;23;3;154;154;133;69;50;13;1
2012;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE TECHNOLOGIQUE;453;399;238;151;76;10;1;242;221;137;95;36;6;0
2012;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE TECHNOLOGIQUE;176;167;103;71;26;6;0;91;87;58;40;14;4;0
2012;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE TECHNOLOGIQUE;141;128;89;56;27;6;0;76;67;52;37;12;3;0
2012;ROUEN;28;Normandie;17 ans ou plus;SERIE TECHNOLOGIQUE;107;100;75;55;17;3;0;61;57;43;32;9;2;0
2012;CRETEIL;11;Île-de-France;16 ans;SERIE TECHNOLOGIQUE;96;88;68;43;23;2;0;36;30;21;11;9;1;0
2012;VERSAILLES;11;Île-de-France;15 ans ou moins;SERIE TECHNOLOGIQUE;274;266;206;126;63;17;0;113;110;87;54;27;6;0
2012;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE TECHNOLOGIQUE;172;127;73;50;16;7;0;78;59;37;26;7;4;0
2012;CORSE;94;Corse;16 ans;SERIE TECHNOLOGIQUE;26;26;21;10;8;3;0;13;13;12;6;5;1;0
2013;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;517;449;197;140;40;16;1;260;226;111;76;22;12;1
2013;LILLE;32;Hauts-de-France;16 ans;SERIE GENERALE;9240;8689;5399;4251;964;162;22;4293;4056;2630;2048;481;92;9
2013;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE GENERALE;531;469;246;204;36;6;0;263;230;124;101;19;4;0
2013;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE GENERALE;241;200;105;71;26;6;2;106;84;50;33;11;5;1
2013;TOULOUSE;76;Occitanie;15 ans ou moins;SERIE GENERALE;24203;24143;22513;6324;7046;5837;3306;12546;12519;11860;2995;3548;3259;2058
2013;NANTES;52;Pays-de-la-Loire;16 ans;SERIE GENERALE;6806;6550;3906;2625;1111;154;16;3068;2977;1865;1207;558;94;6
2013;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE GENERALE;4835;4656;2741;2096;534;97;14;2229;2154;1346;1006;271;61;8
2013;REIMS;44;Grand-Est;17 ans ou plus;SERIE GENERALE;222;205;92;72;16;4;0;104;93;43;33;8;2;0
2013;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE GENERALE;18188;18061;16305;5449;5002;3699;2155;9193;9144;8423;2554;2518;2048;1303
2013;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;312;269;142;105;24;12;1;153;136;74;54;10;10;0
2013;VERSAILLES;11;Île-de-France;16 ans;SERIE GENERALE;11315;10810;6955;5557;1115;251;32;4955;4741;3288;2569;555;147;17
2013;LA REUNION;04;La-Réunion;16 ans;SERIE GENERALE;2059;1944;1055;786;211;50;8;921;869;508;366;109;28;5
2013;GUADELOUPE;01;Guadeloupe;15 ans ou moins;SERIE GENERALE;4694;4672;4052;1587;1252;823;390;2527;2516;2248;779;697;524;248
2013;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE GENERALE;136;122;55;46;7;2;0;64;56;20;13;5;2;0
2013;MAYOTTE;06;Mayotte;17 ans ou plus;SERIE GENERALE;1168;1101;481;385;82;13;1;590;561;269;221;42;5;1
2013;BORDEAUX;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;2764;2448;1851;1145;617;88;1;1046;929;745;463;244;37;1
2013;CAEN;28;Normandie;16 ans;SERIE PROFESSIONNELLE;1338;1303;983;683;269;30;1;445;433;319;220;82;16;1
2013;GRENOBLE;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;907;618;353;268;74;10;1;435;295;171;139;29;3;0
2013;MONTPELLIER;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;2025;1859;1326;845;412;68;1;815;754;563;348;184;30;1
2013;TOULOUSE;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;2022;1907;1475;951;459;64;1;785;750;606;382;194;30;0
2013;TOULOUSE;76;Occitanie;15 ans ou moins;SERIE PROFESSIONNELLE;942;923;797;437;284;75;1;344;337;311;156;122;32;1
2013;ROUEN;28;Normandie;16 ans;SERIE PROFESSIONNELLE;1122;993;813;566;204;41;2;369;329;286;189;78;19;0
2013;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;409;375;291;191;86;12;2;125;117;96;66;26;4;0
2013;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;1143;991;629;469;137;22;1;451;387;250;195;48;7;0
2013;VERSAILLES;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;1952;1728;1243;913;282;46;2;711;634;451;334;102;14;1
2013;CORSE;94;Corse;15 ans ou moins;SERIE PROFESSIONNELLE;91;85;80;53;22;5;0;34;30;28;19;9;0;0
2013;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE PROFESSIONNELLE;98;86;44;37;6;1;0;35;32;18;16;2;0;0
2013;GUYANE;03;Guyane;17 ans ou plus;SERIE PROFESSIONNELLE;155;134;78;71;7;0;0;56;45;28;23;5;0;0
2014;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE GENERALE;155;132;74;62;9;3;0;76;64;35;32;3;0;0
2014;NANCY-METZ;44;Grand-Est;17 ans ou plus;SERIE GENERALE;240;212;122;82;33;4;3;103;95;54;39;12;2;1
2014;RENNES;53;Bretagne;16 ans;SERIE GENERALE;4939;4802;3380;2202;1011;145;22;2142;2082;1501;946;471;71;13
2014;RENNES;53;Bretagne;17 ans ou plus;SERIE GENERALE;261;235;136;103;29;3;1;117;103;64;48;15;0;1
2014;STRASBOURG;44;Grand-Est;16 ans;SERIE GENERALE;3130;2973;1800;1295;410;84;11;1482;1411;906;642;209;48;7
2014;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE GENERALE;16956;16873;15307;4383;4635;3859;2430;8683;8644;8058;2070;2346;2143;1499
2014;TOULOUSE;76;Occitanie;15 ans ou moins;SERIE GENERALE;25076;24986;23317;7005;7261;5817;3234;12823;12774;12088;3263;3673;3209;1943
2014;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE GENERALE;22763;22686;20754;6662;6432;4897;2763;11641;11610;10875;3189;3301;2710;1675
2014;AMIENS;32;Hauts-de-France;16 ans;SERIE GENERALE;3875;3671;2121;1579;439;94;9;1766;1681;1070;797;221;47;5
2014;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE GENERALE;18515;18402;16388;5418;4837;3691;2442;9539;9497;8787;2651;2494;2120;1522
2014;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE GENERALE;281;227;119;99;15;4;1;126;103;59;49;7;3;0
2014;ROUEN;28;Normandie;16 ans;SERIE GENERALE;3442;3299;2198;1769;357;64;8;1585;1506;1047;834;169;40;4
2014;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;5511;5497;4948;1636;1524;1147;641;2845;2838;2619;809;777;626;407
2014;CRETEIL;11;Île-de-France;16 ans;SERIE GENERALE;9480;9028;5562;4410;900;189;63;4170;4013;2729;2103;477;109;40
2014;VERSAILLES;11;Île-de-France;16 ans;SERIE GENERALE;10520;10138;6587;5299;1024;226;38;4582;4427;3136;2464;516;136;20
2014;VERSAILLES;11;Île-de-France;15 ans ou moins;SERIE GENERALE;54935;54729;51148;17325;15253;12266;6304;28185;28081;26787;8182;7673;6916;4016
2014;CORSE;94;Corse;16 ans;SERIE GENERALE;524;491;357;273;69;13;2;231;218;175;126;41;7;1
2014;CORSE;94;Corse;17 ans ou plus;SERIE GENERALE;45;41;24;18;3;2;1;18;17;13;11;0;1;1
2014;GUADELOUPE;01;Guadeloupe;16 ans;SERIE GENERALE;1088;1035;555;483;60;12;0;444;423;260;224;30;6;0
2014;GUADELOUPE;01;Guadeloupe;15 ans ou moins;SERIE GENERALE;5052;5010;4319;2052;1174;758;335;2807;2789;2516;1096;694;496;230
2014;PARIS;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;540;477;357;206;118;33;0;238;201;156;88;55;13;0
2014;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;846;826;686;353;284;47;2;302;294;254;133;104;15;2
2014;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE PROFESSIONNELLE;217;183;128;83;33;11;1;113;95;71;50;16;5;0
2014;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;1217;1190;1027;561;376;86;4;473;461;403;219;148;35;1
2014;GRENOBLE;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;725;489;330;236;81;13;0;327;220;149;103;39;7;0
2014;LILLE;32;Hauts-de-France;16 ans;SERIE PROFESSIONNELLE;3475;2926;2334;1459;707;160;8;1286;1066;866;537;258;69;2
2014;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;914;890;777;340;303;125;9;333;325;291;115;113;58;5
2014;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;1002;985;878;370;398;107;3;383;374;344;122;165;55;2
2014;RENNES;53;Bretagne;15 ans ou moins;SERIE PROFESSIONNELLE;904;891;804;388;322;87;7;301;298;269;123;111;30;5
2014;STRASBOURG;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;813;752;579;376;163;37;3;294;266;227;137;71;18;1
2014;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;190;144;84;55;21;6;2;106;80;45;34;9;2;0
2014;NANTES;52;Pays-de-la-Loire;16 ans;SERIE PROFESSIONNELLE;3963;3631;2905;1554;1159;182;10;1459;1325;1088;552;462;70;4
2014;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;615;426;293;192;84;16;1;291;213;149;105;41;3;0
2014;AMIENS;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;388;278;213;155;48;8;2;174;126;93;72;16;4;1
2014;ROUEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;424;416;368;210;121;34;3;119;117;105;48;44;12;1
2014;ROUEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;436;321;242;174;59;9;0;165;124;99;75;22;2;0
2014;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;1158;977;684;473;167;42;2;401;329;249;164;66;18;1
2014;CRETEIL;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;1172;736;483;399;72;12;0;486;328;224;196;24;4;0
2014;VERSAILLES;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;2068;1853;1522;1108;350;63;1;796;718;608;447;135;26;0
2014;CORSE;94;Corse;15 ans ou moins;SERIE PROFESSIONNELLE;78;72;65;34;19;11;1;31;29;27;13;7;7;0
2014;GUADELOUPE;01;Guadeloupe;16 ans;SERIE PROFESSIONNELLE;399;375;257;209;45;3;0;148;140;104;83;19;2;0
2014;GUYANE;03;Guyane;16 ans;SERIE PROFESSIONNELLE;199;189;136;110;26;0;0;96;91;76;65;11;0;0
2014;GUYANE;03;Guyane;15 ans ou moins;SERIE PROFESSIONNELLE;69;69;51;44;7;0;0;39;39;27;23;4;0;0
2015;BORDEAUX;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE GENERALE;312;246;119;84;28;5;2;146;120;62;48;11;2;1
2015;CAEN;28;Normandie;15 ans ou moins;SERIE GENERALE;13802;13763;12472;3171;3728;3282;2291;7166;7144;6611;1453;1917;1790;1451
2015;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;192;169;86;62;19;4;1;89;81;44;31;9;3;1
2015;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE GENERALE;572;488;314;238;60;13;3;252;212;149;112;34;2;1
2015;NANCY-METZ;44;Grand-Est;17 ans ou plus;SERIE GENERALE;236;210;124;84;31;7;2;105;94;54;37;15;2;0
2015;RENNES;53;Bretagne;16 ans;SERIE GENERALE;4603;4516;3204;1941;1055;181;27;1984;1952;1458;842;490;113;13
2015;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE GENERALE;425;346;176;124;41;10;1;170;140;66;42;20;4;0
2015;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE GENERALE;4329;4156;2652;1968;554;111;19;1995;1925;1289;925;283;73;8
2015;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE GENERALE;23838;23737;21889;6271;6605;5408;3605;12278;12241;11555;2954;3337;2961;2303
2015;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE GENERALE;313;267;150;113;28;7;2;143;120;72;54;14;3;1
2015;REIMS;44;Grand-Est;16 ans;SERIE GENERALE;2268;2145;1381;991;326;53;11;1053;1007;719;511;169;33;6
2015;REIMS;44;Grand-Est;15 ans ou moins;SERIE GENERALE;12283;12229;11145;3084;3058;2769;2234;6417;6396;5976;1428;1549;1577;1422
2015;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE GENERALE;19204;19054;17047;5117;4719;3988;3223;9942;9872;9124;2498;2346;2253;2027
2015;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE GENERALE;19630;19467;17705;5375;5190;4407;2733;9963;9893;9260;2468;2555;2483;1754
2015;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE GENERALE;82;75;40;20;9;10;1;35;32;17;9;5;3;0
2015;PARIS;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;225;217;168;85;60;23;0;100;97;71;40;22;9;0
2015;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;433;421;351;199;119;30;3;133;130;108;69;29;9;1
2015;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;1054;1031;874;473;316;79;6;403;394;345;183;121;38;3
2015;BORDEAUX;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;1006;708;451;337;96;18;0;403;302;201;167;30;4;0
2015;CAEN;28;Normandie;16 ans;SERIE PROFESSIONNELLE;1274;1231;979;653;280;44;2;456;433;357;224;115;17;1
2015;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;407;299;170;137;29;4;0;211;159;82;68;12;2;0
2015;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;2556;2371;1831;1175;557;96;3;984;910;711;447;217;46;1
2015;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;1097;1078;955;453;386;112;4;399;392;363;158;153;50;2
2015;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;909;695;462;348;90;21;3;358;292;206;172;29;5;0
2015;TOULOUSE;76;Occitanie;15 ans ou moins;SERIE PROFESSIONNELLE;1074;1045;896;461;342;83;10;372;359;309;153;114;35;7
2015;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;868;853;732;413;257;58;4;270;266;234;122;90;19;3
2015;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;219;214;186;100;71;15;0;74;72;68;39;24;5;0
2015;CORSE;94;Corse;16 ans;SERIE PROFESSIONNELLE;107;92;78;45;26;7;0;47;40;38;19;17;2;0
2015;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE PROFESSIONNELLE;69;65;47;24;14;8;1;31;28;22;11;7;3;1
2016;PARIS;11;Île-de-France;17 ans ou plus;SERIE GENERALE;255;229;115;83;26;6;0;103;95;47;36;11;0;0
2016;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE GENERALE;26380;26110;23740;7129;7174;5888;3549;13391;13276;12348;3321;3617;3211;2199
2016;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;276;236;126;90;21;9;6;126;108;58;46;6;5;1
